진료년도,표시과목,주상병코드,환자수,명세서청구건수,입내원일수,요양급여비용총액,보험자부담금
2023,안과,H26,294073,652739,653422,164173462520,121725741500
2023,안과,H27,14304,41238,41359,4576602360,3539761920
2023,안과,H28,1544,3790,3804,906303550,707116960
2023,안과,H30,6927,15913,15883,1989317110,1440837060
2023,안과,H31,15525,27760,27747,3757138350,2669898480
2023,안과,H32,275,535,535,44992420,32488220
2023,안과,H33,81622,172056,172374,30255812780,21922527910
2023,안과,H34,43993,150600,150532,16757258950,12011265230
2023,안과,H35,940721,1948850,1949143,257152965640,200746650290
2023,안과,H36,308316,776384,776434,68791517300,50002895450
2023,안과,H40,893798,2399573,2398946,175911658330,126956070620
2023,안과,H42,4778,9586,9585,465177350,338375770
2023,안과,H43,251034,377629,377766,34448985670,25164110360
2023,안과,H44,11833,29014,29049,2147870320,1574894000
2023,안과,H45,221,534,532,118891030,90300110
2023,안과,H46,1436,2572,2545,260572450,186735250
2023,안과,H47,17891,27526,27481,2841603850,2025132850
2023,안과,H48,604,1088,1086,110270310,80113010
2023,안과,H49,4373,6915,6866,475104930,343052610
2023,안과,H50,62040,87905,87633,6419596540,4762744560
2023,안과,H51,1869,2368,2362,151281330,109659050
2023,안과,H52,2374235,3529494,3529042,201365060320,143118212400
2023,안과,H53,38649,52578,52440,3471552910,2489117480
2023,안과,H54,4210,6779,6769,421636430,304651030
2023,안과,H55,498,657,654,44899190,32771600
2023,안과,H57,68980,105776,105713,4311960800,3098272630
2023,안과,H58,220,305,302,18470380,13086980
2023,안과,H59,484,981,981,107088460,80252790
2023,안과,H60,985,1638,1638,41026090,30056690
2023,안과,H61,293,355,355,54049730,38437930
2023,안과,H62,63,172,172,3313300,2414400
2023,안과,H65,166,315,315,16813320,11945120
2023,안과,H66,160,519,519,28835620,20711620
2023,안과,H67,2,7,7,92080,66780
2023,안과,H68,80,101,101,8348920,5910020
2023,안과,H70,1,1,1,17320,12220
2023,안과,H71,1,1,1,17320,15620
2023,안과,H72,31,86,86,9943130,6964930
2023,안과,H73,297,615,615,49157020,34458920
2023,안과,H74,2,7,7,414720,290620
2023,안과,H80,1,1,1,63510,44510
2023,안과,H81,1060,3216,3219,680187530,480605600
2023,안과,H83,1,1,1,20520,14420
2023,안과,H90,300,351,351,25398710,18041610
2023,안과,H91,256,440,440,55038110,39021310
2023,안과,H92,493,622,622,17907140,12780540
2023,안과,H93,878,1918,1918,249960020,177183420
2023,안과,H95,2,2,2,88460,62060
2023,안과,I00,3,5,5,127750,102350
2023,안과,I05,1,2,2,24760,17360
2023,안과,I10,1722,4856,4854,191259930,136517930
2023,안과,I11,5,7,7,174320,134520
2023,안과,I12,4,7,7,529100,428900
2023,안과,I13,4,10,10,49520,41320
2023,안과,I15,15,26,26,596570,428370
2023,안과,I20,12,18,18,200430,153330
2023,안과,I21,2,7,7,64610,49810
2023,안과,I25,2,3,2,37670,31070
2023,안과,I27,1,3,3,18570,16770
2023,안과,I42,12,63,63,9612480,8431280
2023,안과,I45,1,1,1,0,0
2023,안과,I47,5,9,9,129380,90880
2023,안과,I48,14,56,56,737420,586620
2023,안과,I49,21,62,62,634900,453600
2023,안과,I50,5,6,6,167820,123320
2023,안과,I51,1,1,1,6190,4690
2023,안과,I60,3,3,3,341430,239130
2023,안과,I61,5,38,38,1299490,1129890
2023,안과,I63,20,32,32,5267260,4085830
2023,안과,I64,2,3,3,427530,299430
2023,안과,I65,7,14,14,982150,688150
2023,안과,I67,32,103,102,7002230,6147930
2023,안과,I69,15,45,45,3462870,2521470
2023,안과,I70,5,11,10,450970,327270
2023,안과,I72,1,1,1,155960,109260
2023,안과,I73,1243,2781,2781,185685020,134401820
2023,안과,I74,2,3,3,6190,4690
2023,안과,I77,7,14,14,731730,515530
2023,안과,I78,419,845,845,44243960,32693560
2023,안과,I79,4,22,22,392370,319670
2023,안과,I80,10,18,18,438010,323410
2023,안과,I83,138,208,208,12196370,9441320
2023,안과,I86,3,7,7,76080,55680
2023,안과,I87,968,2340,2340,130035700,95074400
2023,안과,I88,2,3,3,123480,86580
2023,안과,I89,88,111,111,4563110,3330410
2023,안과,I95,9,12,12,1907860,1340360
2023,안과,I99,1,1,1,12380,8680
2023,안과,J00,1683,2694,2693,51709130,38040930
2023,안과,J01,208,358,358,11819860,8583360
2023,안과,J02,1761,2473,2473,52312880,39420780
2023,안과,J03,793,1183,1183,23471270,17638170
2023,안과,J04,1444,2020,2020,57603030,42808630
2023,안과,J05,6,11,11,331200,246400
2023,안과,J06,1485,3063,3063,57998110,43729910
2023,안과,J09,6,6,6,61770,43370
2023,안과,J10,456,503,503,14417200,11174700
2023,안과,J11,86,127,127,2099060,1546360
2023,안과,J14,1,1,1,12380,8680
2023,안과,J15,12,16,16,199950,153850
2023,안과,J16,1,1,1,39450,27650
2023,안과,J18,1,1,1,15090,10590
2023,안과,J20,2542,3968,3966,94208710,69632110
2023,안과,J21,523,1845,1845,81041180,59111680
2023,안과,J22,36,54,54,1460110,1034310
2023,안과,J30,30387,44271,44271,1167000210,849531610
2023,안과,J31,774,1049,1049,29794590,22510790
2023,안과,J32,877,1972,2006,154616010,111963590
2023,안과,J33,13,24,26,2399390,1779390
2023,안과,J34,715,1243,1243,61045350,43905050
2023,안과,J35,81,148,148,3338830,2550730
2023,안과,J36,2869,5540,5555,375123540,264541020
2023,안과,J37,1,2,2,57660,40460
2023,안과,J38,233,337,337,14079230,10228130
2023,안과,J39,222,522,522,21750080,15380780
2023,안과,J40,123,297,297,7560420,5389320
2023,안과,J41,67,133,133,2841290,2085490
2023,안과,J42,35,70,70,1040390,776290
2023,안과,J44,4,4,4,153130,107430
2023,안과,J45,215,379,379,9619790,7135190
2023,안과,J47,1,2,2,111280,77980
2023,안과,J68,1,1,1,6190,4390
2023,안과,J82,1,2,2,35950,25350
2023,안과,J84,14,38,38,6951720,6248120
2023,안과,J93,1,2,2,84900,59500
2023,안과,J98,15,24,24,621530,440430
2023,안과,J99,1,1,1,31600,22200
2023,안과,K00,1,1,1,45670,31970
2023,안과,K01,1,1,1,20520,16420
2023,안과,K04,3,3,3,51320,41720
2023,안과,K05,13,18,18,125260,90560
2023,안과,K06,1,2,2,29700,20900
2023,안과,K07,28,43,43,1743500,1242500
2023,안과,K08,3,4,4,33700,23600
2023,안과,K09,1,2,2,93700,65700
2023,안과,K10,1,1,1,0,0
2023,안과,K11,71,79,79,1860330,1343430
2023,안과,K12,265,471,471,12085920,8801020
2023,안과,K13,11,17,17,651930,462430
2023,안과,K14,36,50,50,1091660,850860
2023,안과,K20,11,27,27,555090,414890
2023,안과,K21,1661,2933,2931,98980400,71195400
2023,안과,K22,3,10,10,120340,84740
2023,안과,K25,844,1468,1468,44984490,32284590
2023,안과,K26,11,51,51,913280,782880
2023,안과,K27,103,170,170,6113300,4333800
2023,안과,K28,2,3,3,69060,48460
2023,안과,K29,19156,28115,28113,1126580800,805223170
2023,안과,K30,7479,11375,11375,358172390,261913070
2023,안과,K31,16,28,28,1257380,885880
2023,안과,K35,1,2,2,24760,17360
2023,안과,K40,1,1,1,17320,12220
2023,안과,K50,34,64,64,6611330,5769130
2023,안과,K51,41,136,136,16934360,15172560
2023,안과,K52,54,89,89,1771840,1301840
2023,안과,K55,1,4,4,306300,220500
2023,안과,K57,5,6,6,490650,343750
2023,안과,K58,229,563,563,39862090,28029290
2023,안과,K59,221,366,365,10706790,7732190
2023,안과,K60,1,1,1,12380,8680
2023,안과,K61,1,1,1,0,0
2023,안과,K62,1,1,1,17320,12220
2023,안과,K63,30,39,39,14927740,10697240
2023,안과,K64,17,31,31,433150,313350
2023,안과,K65,1,4,4,49520,34720
2023,안과,K70,4,7,7,456780,320080
2023,안과,K71,5,7,7,119250,83850
2023,안과,K73,11,13,13,285330,212030
2023,안과,K74,7,15,15,620080,482380
2023,안과,K75,24,47,47,4585710,3556010
2023,안과,K76,120,160,160,13188400,9300600
2023,안과,K77,4,5,5,80610,56610
2023,안과,K80,17,28,25,2427660,1718760
2023,안과,K81,2,2,2,38940,32940
2023,안과,K82,10,12,11,1519980,1067680
2023,안과,K85,1,1,1,0,0
2023,안과,K86,2,4,4,107370,75270
2023,안과,K91,2,3,3,45970,36670
2023,안과,K92,12,18,18,607180,428980
2023,안과,L00,13,13,13,505590,371890
2023,안과,L01,93,126,126,2738030,2048630
2023,안과,L02,2385,4616,4616,122376760,89765960
2023,안과,L03,5370,8436,8433,228615410,168501110
2023,안과,L04,67,80,80,2240200,1614000
2023,안과,L08,363,602,602,11270510,8484910
2023,안과,L10,3,5,5,1333630,1200630
2023,안과,L12,1,2,2,71220,64220
2023,안과,L13,11,20,20,383280,284680
2023,안과,L20,4016,6405,6404,162395050,118939050
2023,안과,L21,182,323,323,4823230,3619630
2023,안과,L23,2233,5360,5360,280794130,202139430
2023,안과,L24,42,60,60,1467890,1050390
2023,안과,L25,107,126,126,2299930,1666830
2023,안과,L26,1,1,1,0,0
2023,안과,L28,75,115,115,4308550,3083850
2023,안과,L29,5187,6831,6831,161134990,119083090
2023,안과,L30,413,836,835,15996190,11847790
2023,안과,L40,32,65,65,2417990,1943790
2023,안과,L43,1,1,1,17320,15620
2023,안과,L50,1350,2000,2000,75444940,54271990
2023,안과,L51,23,197,197,6044550,4591850
2023,안과,L53,1,1,1,275580,192980
2023,안과,L55,2,2,2,17330,12230
2023,안과,L56,1,1,1,0,0
2023,안과,L57,30,55,55,8508940,6043940
2023,안과,L60,2,3,3,17320,12220
2023,안과,L63,46,110,110,3340090,2378190
2023,안과,L64,39,106,106,1277950,929350
2023,안과,L65,25,45,45,763150,540550
2023,안과,L66,5,6,6,298530,212730
2023,안과,L70,175,318,318,4511670,3187570
2023,안과,L71,57,138,138,5167780,3709280
2023,안과,L72,214,289,289,27066850,19188350
2023,안과,L73,18,30,30,522600,367100
2023,안과,L74,2,2,2,38090,36290
2023,안과,L75,2,2,2,94510,66310
2023,안과,L80,8,9,9,163960,133660
2023,안과,L81,127,517,517,7298220,5251120
2023,안과,L82,5,8,8,805630,575230
2023,안과,L83,1,1,1,31600,22200
2023,안과,L84,84,214,214,10215550,7311350
2023,안과,L85,178,391,391,5877810,4271710
2023,안과,L86,1,1,1,13020,10320
2023,안과,L89,1,2,2,29700,26500
2023,안과,L90,95,111,111,3021080,2289280
2023,안과,L91,133,190,190,5131030,3732530
2023,안과,L92,24,32,32,3055230,2149430
2023,안과,L93,5,8,8,569860,499860
2023,안과,L95,6,12,12,642600,450400
2023,안과,L98,16,23,23,1194400,837300
2023,안과,L99,1,1,1,26660,18760
2023,안과,M01,5,5,5,103940,73040
2023,안과,M02,4,7,7,181130,159530
2023,안과,M03,5,9,9,235800,168700
2023,안과,M05,570,1803,1802,175828440,157312740
2023,안과,M06,35,94,93,4705770,3800170
2023,안과,M07,4,8,8,245610,213010
2023,안과,M08,32,116,116,13015210,11407310
2023,안과,M09,2,4,4,25120,17920
2023,안과,M10,64,188,188,2650890,1899290
2023,안과,M12,10,16,16,678840,480840
2023,안과,M13,135,248,248,4519960,3354560
2023,안과,M14,1,4,4,24760,18760
2023,안과,M15,11,22,22,408690,311090
2023,안과,M17,327,686,686,20166570,14618810
2023,안과,M19,32,42,42,1258990,941290
2023,안과,M22,1,3,3,37140,26040
2023,안과,M24,7,10,10,81930,59730
2023,안과,M25,49,107,107,2759600,2014300
2023,안과,M30,4,7,7,568190,472990
2023,안과,M31,6,11,11,1860150,1631650
2023,안과,M32,216,547,546,67175310,59830230
2023,안과,M33,4,15,15,2990350,2692250
2023,안과,M34,14,43,43,5491670,4894870
2023,안과,M35,4394,12910,12909,966487580,839801420
2023,안과,M40,1,1,1,24600,17300
2023,안과,M41,1,1,1,12380,8680
2023,안과,M42,1,1,1,12380,10880
2023,안과,M43,4,6,6,215250,155150
2023,안과,M45,727,2738,2737,168908390,150177890
2023,안과,M46,11,22,22,297730,249830
2023,안과,M47,10,28,28,627760,463360
2023,안과,M48,31,104,104,1554270,1155270
2023,안과,M49,1,1,1,0,0
2023,안과,M50,24,121,121,2027620,1428320
2023,안과,M51,24,106,106,1293070,929170
2023,안과,M53,4,6,6,160040,112340
2023,안과,M54,370,1295,1293,20368890,14537090
2023,안과,M60,68,121,121,3743870,2885870
2023,안과,M62,351,1922,1922,33180370,23428170
2023,안과,M65,30,118,118,2355570,1656770
2023,안과,M70,3,4,4,61710,43310
2023,안과,M72,9,13,13,422530,324630
2023,안과,M75,86,318,318,5714650,4127250
2023,안과,M76,5,20,20,327780,230080
2023,안과,M77,136,415,415,20977060,16338790
2023,안과,M79,1283,1608,1605,50791750,36407650
2023,안과,M80,5,10,10,385760,340860
2023,안과,M81,122,175,169,18679170,13162470
2023,안과,M82,1,1,1,123940,86840
2023,안과,M85,1,1,1,12380,8680
2023,안과,M86,1,1,1,18800,17000
2023,안과,M89,4,15,15,181450,152850
2023,안과,M94,2,8,8,191800,173000
2023,안과,M96,1,1,1,0,0
2023,안과,M99,3,4,4,34000,23900
2023,안과,N02,2,2,2,12380,8680
2023,안과,N11,3,4,4,72050,50750
2023,안과,N12,2,4,4,68640,53940
2023,안과,N16,1,1,1,20520,14420
2023,안과,N18,541,1836,1836,221622970,198294080
2023,안과,N19,38,125,125,9951460,8766360
2023,안과,N20,3,4,4,370480,259480
2023,안과,N21,3,8,8,39090,27490
2023,안과,N28,1,1,1,23230,18630
2023,안과,N30,69,122,121,2484090,1964390
2023,안과,N31,17,33,33,766250,577350
2023,안과,N32,2,3,3,45130,32130
2023,안과,N34,6,14,14,210440,172840
2023,안과,N39,8,9,9,107250,82350
2023,안과,N40,201,467,466,7404930,5622970
2023,안과,N41,10,18,18,91000,63800
2023,안과,N42,4,13,13,225330,160530
2023,안과,N48,11,14,14,251970,196970
2023,안과,N61,1,1,1,53810,37710
2023,안과,N64,2,6,6,247540,173540
2023,안과,N72,2,2,2,263840,184740
2023,안과,N73,1,2,2,34000,23900
2023,안과,N74,1,1,1,17320,12220
2023,안과,N76,4,6,6,100640,70740
2023,안과,N77,4,5,5,86930,67630
2023,안과,N80,7,11,11,563870,410360
2023,안과,N83,3,5,4,112610,84310
2023,안과,N92,3,3,3,122490,85890
2023,안과,N94,15,25,24,371120,260620
2023,안과,N95,54,162,162,2665920,1899820
2023,안과,N97,1,1,1,15090,10590
2023,안과,O13,2,3,3,104810,73510
2023,안과,O21,1,1,1,17320,12220
2023,안과,O75,1,1,1,17320,12220
2023,안과,O99,1,1,1,17320,15620
2023,안과,P07,9,11,11,325690,266890
2023,안과,P15,2,2,2,82400,57800
2023,안과,P22,2,4,4,185950,165550
2023,안과,P39,185,259,259,6285000,5793800
2023,안과,P57,1,5,5,126790,98890
2023,안과,P78,1,1,1,24060,22860
2023,안과,Q06,2,2,2,47480,38080
2023,안과,Q07,8,9,9,275210,212610
2023,안과,Q10,3983,6657,6649,736696220,650778530
2023,안과,Q11,350,641,641,26965370,19839060
2023,안과,Q12,270,362,361,31297640,22788510
2023,안과,Q13,168,271,268,18159190,13328430
2023,안과,Q14,195,331,329,42773680,30901010
2023,안과,Q15,99,250,250,14465220,10319220
2023,안과,Q17,94,96,96,2036690,1834090
2023,안과,Q18,388,685,682,56958690,40681320
2023,안과,Q21,1,2,2,101030,79930
2023,안과,Q23,2,3,3,1214940,1093640
2023,안과,Q24,1,3,3,404310,364010
2023,안과,Q25,2,2,2,275960,193260
2023,안과,Q26,1,1,1,122320,110120
2023,안과,Q27,4,10,10,440910,309110
2023,안과,Q28,6,7,7,1205130,847730
2023,안과,Q44,1,2,2,413040,326440
2023,안과,Q61,4,12,12,2566950,2255050
2023,안과,Q67,1,1,1,29960,21060
2023,안과,Q68,6,6,6,204090,163390
2023,안과,Q75,4,6,6,940080,820880
2023,안과,Q77,1,2,2,52620,47420
2023,안과,Q79,1,1,1,25960,23460
2023,안과,Q80,1,5,5,97030,87530
2023,안과,Q82,36,46,46,1322350,969550
2023,안과,Q85,121,253,253,24862210,21183810
2023,안과,Q87,63,120,120,17628100,15913600
2023,안과,Q90,28,57,57,3933110,3491910
2023,안과,Q93,2,2,2,106620,96020
2023,안과,Q96,3,4,4,237830,175230
2023,안과,Q98,1,1,1,47870,33570
2023,안과,Q99,2,4,4,276510,248910
2023,안과,R00,45,57,57,1712320,1204120
2023,안과,R03,6,25,25,681630,516030
2023,안과,R04,148,233,233,7714620,5608320
2023,안과,R05,281,499,499,7912870,5856670
2023,안과,R06,2,3,3,47020,33120
2023,안과,R07,70,85,84,2037260,1503960
2023,안과,R09,35,44,44,1263660,930860
2023,안과,R10,52,67,67,1477670,1048370
2023,안과,R11,50,69,68,1299800,943200
2023,안과,R12,2850,3891,3890,124463640,92077520
2023,안과,R14,1,3,3,51320,36120
2023,안과,R17,2,2,2,370800,259600
2023,안과,R19,2,3,3,64280,45280
2023,안과,R20,132,134,134,3753090,2742890
2023,안과,R21,2,7,7,0,0
2023,안과,R22,11,14,14,455240,325640
2023,안과,R23,2,2,2,83850,58750
2023,안과,R25,89,113,113,3744630,2695730
2023,안과,R27,1,1,1,12380,10880
2023,안과,R29,4,10,10,79220,66620
2023,안과,R31,4,4,4,134590,94390
2023,안과,R32,1,1,1,12380,10880
2023,안과,R35,5,7,7,354960,248660
2023,안과,R39,2,2,2,131780,92280
2023,안과,R41,24,83,83,5822990,4662390
2023,안과,R42,398,553,554,51949300,37082470
2023,안과,R43,27,39,39,1137990,832890
2023,안과,R44,1,1,1,222410,155710
2023,안과,R45,4,4,4,12380,8680
2023,안과,R47,81,3209,3209,41933790,34135790
2023,안과,R48,1,5,5,1370660,959760
2023,안과,R50,69,99,99,2923530,2423030
2023,안과,R51,636,864,862,39770400,28225900
2023,안과,R52,576,742,741,31539230,22918030
2023,안과,R53,45,57,57,1295110,974610
2023,안과,R55,6,9,9,468640,328540
2023,안과,R56,17,22,22,435290,325490
2023,안과,R57,5,8,8,184450,135050
2023,안과,R59,1,1,1,24840,17440
2023,안과,R60,226,292,291,9202910,6592410
2023,안과,R61,1,1,1,17320,12220
2023,안과,R62,93,5087,5087,33586460,26826060
2023,안과,R63,9,25,25,1699650,1195750
2023,안과,R68,1,1,1,18800,17000
2023,안과,R69,45,55,55,2389170,1682970
2023,안과,R73,137,408,408,17027960,12756460
2023,안과,R76,1,1,1,138230,124430
2023,안과,R79,1,1,1,18300,12900
2023,안과,R80,8,14,14,204850,163950
2023,안과,R81,824,1034,1034,68496710,48778310
2023,안과,R82,2,2,2,103920,72820
2023,안과,R84,2,2,2,84000,58900
2023,안과,R94,21,27,26,1736970,1253170
2023,안과,S00,23187,28505,28494,1473383210,1056415110
2023,안과,S01,1922,3292,3289,186799490,134206750
2023,안과,S02,1039,1401,1394,79375580,56522430
2023,안과,S03,2,2,2,59460,41660
2023,안과,S04,339,553,553,42228750,30732350
2023,안과,S05,115252,192551,192509,6705181780,4816406840
2023,안과,S06,4,4,4,317300,251700
2023,안과,S09,13,30,30,1821940,1279040
2023,안과,S10,1,1,1,47030,37230
2023,안과,S11,2,2,2,170070,119170
2023,안과,S13,24,76,76,1334100,940500
2023,안과,S15,1,1,1,18290,12890
2023,안과,S16,1,1,1,12380,8680
2023,안과,S22,2,11,11,260200,182400
2023,안과,S23,7,9,9,226120,165220
2023,안과,S30,2,2,2,17320,12220
2023,안과,S33,62,126,126,2008140,1433140
2023,안과,S42,1,7,7,98620,69320
2023,안과,S43,13,30,30,420980,297880
2023,안과,S44,1,3,3,0,0
2023,안과,S46,2,3,3,42080,29580
2023,안과,S50,12,19,19,790980,557180
2023,안과,S51,1,2,2,50380,35280
2023,안과,S52,3,12,12,249340,174840
2023,안과,S53,5,23,23,361770,253970
2023,안과,S54,1,1,1,35990,25290
2023,안과,S55,1,1,1,19660,17760
2023,안과,S60,3,17,17,344120,243520
2023,안과,S61,16,36,36,861240,652040
2023,안과,S63,11,29,29,390630,274530
2023,안과,S66,1,1,1,107900,75600
2023,안과,S70,1,2,2,41660,29260
2023,안과,S73,6,7,7,53760,42760
2023,안과,S80,2,2,2,39360,27660
2023,안과,S81,5,6,6,139990,108390
2023,안과,S83,12,83,83,1614090,1205290
2023,안과,S90,2,2,2,43040,30240
2023,안과,S91,1,3,3,43450,30550
2023,안과,S92,1,10,10,135120,94920
2023,안과,S93,18,70,70,1188930,834930
2023,안과,S99,1,13,13,190370,133770
2023,안과,T00,4,4,4,240820,168820
2023,안과,T01,6,15,15,1659320,1497720
2023,안과,T11,2,2,2,80900,56700
2023,안과,T14,662,1008,1008,37816230,27820330
2023,안과,T15,392888,560569,560548,27985857830,19885994820
2023,안과,T16,317,402,402,23358700,16717900
2023,안과,T17,107,113,113,5190140,3670240
2023,안과,T18,1,1,1,30220,21220
2023,안과,T19,1,1,1,28280,19880
2023,안과,T20,23,31,31,1063710,748410
2023,안과,T21,6,9,9,194480,150680
2023,안과,T22,1,1,1,9030,6330
