발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X,발생위치Y,경도,위도
2023,2023-08-19 09:00,주,토,1,0,0,0,0,경남,거창군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1036168,1746989,127.8998804,35.71853258
2023,2023-08-19 11:00,주,토,3,5,4,1,0,부산,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,건설기계,1121407,1675501,128.8315135,35.06729106
2023,2023-08-20 04:00,야,일,1,1,0,1,0,서울,서초구,차대차,추돌,추돌,기타,기타,기타,승용차,화물차,959819,1939880,127.0456729,37.45724614
2023,2023-08-20 11:00,주,일,1,1,0,1,0,전남,신안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,865369,1626109,126.0314268,34.62035897
2023,2023-08-20 15:00,주,일,1,0,0,0,0,전남,완도군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,956548,1597137,127.0274345,34.36701297
2023,2023-08-20 19:00,야,일,1,0,0,0,0,경북,문경시,차대차,정면충돌,정면충돌,기타,교차로,교차로부근,승용차,이륜차,1066403,1847655,128.2426593,36.62445514
2023,2023-08-21 02:00,야,월,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,910047,1501531,126.5315672,33.50186858
2023,2023-08-21 07:00,주,월,1,0,0,0,0,전남,담양군,차대차,기타,기타,기타,교차로,교차로내,승용차,자전거,956167,1704391,127.01768,35.33414337
2023,2023-08-21 09:00,주,월,1,0,0,0,0,대구,군위군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1088515,1805642,128.4851357,36.24395425
2023,2023-08-21 20:00,야,월,1,0,0,0,0,전북,장수군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1008187,1748387,127.5905323,35.73176776
2023,2023-08-21 22:00,야,월,1,6,4,2,0,충남,천안시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,964399,1866530,127.1009443,36.79625587
2023,2023-08-22 01:00,야,화,1,0,0,0,0,광주,광산구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,933708,1677668,126.7727176,35.0919598
2023,2023-08-22 04:00,야,화,1,20,13,7,0,경기,수원시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,955812,1923979,127.0013174,37.31373963
2023,2023-08-22 13:00,주,화,2,1,1,0,0,대전,유성구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,987360,1821644,127.3590533,36.39219281
2023,2023-08-22 14:00,주,화,1,0,0,0,0,경남,진주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1067398,1688691,128.2403147,35.19127504
2023,2023-08-22 17:00,주,화,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,964483,1869391,127.1017523,36.82204951
2023,2023-08-23 07:00,주,수,1,1,0,1,0,경남,함안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,화물차,1092513,1698074,128.5172056,35.27386869
2023,2023-08-23 13:00,주,수,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,954879,1896730,126.9924351,37.06807822
2023,2023-08-23 14:00,주,수,1,0,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,1117214,1762257,128.7980421,35.84984546
2023,2023-08-23 16:00,주,수,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,936626,1937823,126.7836215,37.43740724
2023,2023-08-23 19:00,야,수,1,0,0,0,0,강원,원주시,차대사람,차도통행중,차도통행중,기타,교차로,교차로내,승용차,보행자,1039851,1928196,127.9499657,37.3519463
2023,2023-08-24 01:00,야,목,1,0,0,0,0,전남,무안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,906063,1646620,126.4729619,34.809831
2023,2023-08-24 04:00,야,목,1,0,0,0,0,대구,동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,1101529,1764977,128.6247233,35.87611542
2023,2023-08-24 08:00,주,목,1,1,0,0,1,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,개인형이동장치(PM),보행자,962505,1924104,127.0768427,37.31516054
2023,2023-08-24 09:00,주,목,1,0,0,0,0,경기,이천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,994220,1922688,127.4347789,37.30313539
2023,2023-08-24 11:00,주,목,1,0,0,0,0,경기,시흥시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,939135,1935321,126.8121876,37.41502488
2023,2023-08-24 11:00,주,목,1,0,0,0,0,경남,함양군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,1030788,1729667,127.8397374,35.56253475
2023,2023-08-24 13:00,주,목,1,0,0,0,0,경기,양주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,951843,1980283,126.9528274,37.82101904
2023,2023-08-24 14:00,주,목,1,0,0,0,0,경기,의왕시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,953774,1927578,126.9780941,37.34608025
2023,2023-08-24 16:00,주,목,1,0,0,0,0,세종,세종시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,981659,1843809,127.2949566,36.59192153
2023,2023-08-24 18:00,야,목,2,1,0,1,0,광주,북구,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,949127,1687152,126.9412856,35.17837184
2023,2023-08-24 23:00,야,목,1,0,0,0,0,경북,청도군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1102402,1738857,128.6310548,35.64056469
2023,2023-08-25 07:00,주,금,1,0,0,0,0,경기,안산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,937199,1926141,126.7910903,37.3321547
2023,2023-08-25 07:00,주,금,1,0,0,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,962093,2005381,127.0679652,38.04770433
2023,2023-08-25 10:00,주,금,1,1,0,0,1,경북,안동시,차대차,기타,기타,신호위반,교차로,교차로횡단보도내,승용차,자전거,1108728,1841332,128.7150557,36.56357558
2023,2023-08-25 13:00,주,금,1,0,0,0,0,서울,동대문구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,959614,1953418,127.0426109,37.57925995
2023,2023-08-25 16:00,주,금,1,0,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,914918,1820705,126.5514238,36.3800442
2023,2023-08-26 05:00,야,토,1,0,0,0,0,부산,사상구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1134478,1687028,128.9767018,35.16954029
2023,2023-08-26 05:00,야,토,1,0,0,0,0,경북,영천시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1127714,1790934,128.9189097,36.1070052
2023,2023-08-26 05:00,야,토,1,0,0,0,0,경북,구미시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,화물차,1085301,1793835,128.4480858,36.13781023
2023,2023-08-26 05:00,야,토,1,1,0,1,0,경기,고양시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,942831,1963890,126.8517263,37.67275354
2023,2023-08-26 06:00,주,토,1,0,0,0,0,강원,홍천군,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1038712,1963680,127.9389745,37.67182545
2023,2023-08-26 06:00,주,토,1,0,0,0,0,대구,북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1096399,1766336,128.5680675,35.88888481
2023,2023-08-26 09:00,주,토,1,0,0,0,0,경기,이천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,994111,1920158,127.433569,37.28032934
2023,2023-08-26 11:00,주,토,1,1,0,0,1,강원,양구군,차대차,기타,기타,중앙선 침범,단일로,기타단일로,화물차,이륜차,1038189,2002815,127.9351119,38.02456619
2023,2023-08-26 11:00,주,토,1,2,0,2,0,제주,서귀포시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,924799,1485777,126.6916901,33.36092518
2023,2023-08-26 19:00,야,토,1,0,0,0,0,충남,서산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,911569,1866496,126.5088271,36.79248883
2023,2023-08-26 23:00,야,토,1,0,0,0,0,충남,공주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,953579,1850279,126.980653,36.64929283
2023,2023-08-27 02:00,야,일,1,0,0,0,0,부산,강서구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1126095,1677958,128.8832892,35.08886489
2023,2023-08-27 09:00,주,일,1,0,0,0,0,강원,인제군,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,승합차,1075245,2002857,128.3572863,38.02262449
2023,2023-08-27 16:00,주,일,1,0,0,0,0,인천,연수구,차대차,기타,기타,기타,단일로,기타단일로,화물차,특수차,925542,1934027,126.6587225,37.40236886
2023,2023-08-27 21:00,야,일,1,0,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954747,1953227,126.9875037,37.577312
2023,2023-08-28 05:00,야,월,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,966786,1867335,127.1276648,36.80359933
2023,2023-08-28 05:00,야,월,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,원동기장치자전거,961576,1758819,127.0746097,35.82510686
2023,2023-08-28 10:00,주,월,1,6,4,2,0,전남,고흥군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승합차,981526,1623329,127.298515,34.60396366
2023,2023-08-28 10:00,주,월,1,0,0,0,0,전남,곡성군,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,981774,1698707,127.2995726,35.28368695
2023,2023-08-28 12:00,주,월,1,0,0,0,0,충북,음성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1013295,1902168,127.6496539,37.1180894
2023,2023-08-28 13:00,주,월,1,1,1,0,0,경남,함양군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1026574,1724874,127.7930804,35.51944065
2023,2023-08-29 05:00,야,화,1,0,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,993663,1817577,127.4293702,36.35558954
2023,2023-08-29 11:00,주,화,1,0,0,0,0,경북,구미시,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,농기계,없음,1069343,1810837,128.2722401,36.29235247
2023,2023-08-29 19:00,야,화,1,0,0,0,0,부산,금정구,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,1145443,1696159,129.0986811,35.25031617
2023,2023-08-29 23:00,야,화,1,0,0,0,0,대전,유성구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),없음,982972,1815280,127.3102629,36.33475138
2023,2023-08-30 04:00,야,수,1,0,0,0,0,충북,음성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,1011823,1885257,127.6328187,36.96566762
2023,2023-08-30 10:00,주,수,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,기타,기타,건설기계,보행자,952461,1930504,126.9630826,37.37238738
2023,2023-08-30 16:00,주,수,1,0,0,0,0,강원,원주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),없음,1033836,1933302,127.8822841,37.39820887
2023,2023-08-30 18:00,야,수,1,0,0,0,0,전남,여수시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1020254,1641584,127.721336,34.76855073
2023,2023-08-30 21:00,야,수,1,0,0,0,0,부산,동래구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1143994,1690390,129.0817498,35.19852571
2023,2023-08-30 21:00,야,수,1,0,0,0,0,전북,고창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,927421,1715773,126.700381,35.43508773
2023,2023-08-31 01:00,야,목,3,0,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,935801,1688112,126.7948665,35.1862642
2023,2023-08-31 02:00,야,목,2,0,0,0,0,경기,양주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,949868,1966869,126.9313143,37.70001467
2023,2023-08-31 05:00,야,목,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,건설기계,946915,1496416,126.9287673,33.4582019
2023,2023-08-31 06:00,주,목,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,890925,1495577,126.3264585,33.4463967
2023,2023-08-31 12:00,주,목,1,0,0,0,0,경기,김포시,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로내,화물차,이륜차,921864,1968451,126.6135022,37.71231226
2023,2023-08-31 16:00,주,목,1,0,0,0,0,경기,이천시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1011852,1902176,127.6334111,37.1181809
2023,2023-08-31 19:00,야,목,1,1,1,0,0,전남,진도군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,882063,1599385,126.2171806,34.38147413
2023,2023-08-31 20:00,야,목,1,4,0,4,0,전남,목포시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,898434,1645458,126.3897059,34.79862186
2023,2023-09-01 06:00,주,금,1,0,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,960960,1954910,127.0577749,37.59276583
2023,2023-09-01 06:00,주,금,1,0,0,0,0,경기,이천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,990836,1917228,127.3966614,37.2538918
2023,2023-09-01 06:00,주,금,1,0,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),승용차,969607,1814771,127.161363,36.32983341
2023,2023-09-01 07:00,주,금,1,0,0,0,0,경남,창녕군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1100777,1713825,128.6099969,35.41506961
2023,2023-09-01 10:00,주,금,1,4,4,0,0,전남,장성군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,936810,1696912,126.8052722,35.26567289
2023,2023-09-01 13:00,주,금,1,0,0,0,0,경기,양평군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1000332,1944288,127.503756,37.49785179
