구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
47840-12,경상북도(성주군),군도,경상북도 성주군,14호선(용암 상언~성주읍 성산),2.5,35.8695,128.3152,35.8428,128.3282,-0.013,0.0267,115.9610518
47840-19,경상북도(성주군),고속국도,경상북도 성주군,33호선(고성~구미),6,35.8242,128.1952,35.7936,128.2546,-0.0594,0.0306,152.7446716
47840-8,경상북도(성주군),군도,경상북도 성주군,10호선(수륜 봉양~가천면 신계),1.5,35.8411,128.1819,35.8601,128.1717,0.0102,-0.019,298.2287762
47840-7,경상북도(성주군),군도,경상북도 성주군,5호선(월항 장산~칠곡군),1.5,35.9909,128.2967,35.9944,128.3131,-0.0164,-0.0035,192.0470305
47840-15,경상북도(성주군),군도,경상북도 성주군,19호선(선남관화~용신),2.5,35.9236,128.3615,35.9311,128.3859,-0.0244,-0.0075,197.0862267
70100-121,한국도로공사(한국도로공사),고속국도,경상북도 칠곡군,1호선,2,35.92108529,128.4847369,35.93370508,128.4706306,0.014106288,-0.012619797,318.1834815
70100-123,한국도로공사(한국도로공사),고속국도,경상북도 칠곡군,1호선,1,36.06972005,128.3949695,36.07004935,128.3839372,0.011032239,-0.000329295,358.2903186
70100-127,한국도로공사(한국도로공사),고속국도,경상북도 칠곡군,55호선,6,36.00732047,128.5472048,36.05152342,128.522209,0.024995841,-0.044202946,299.4872509
47850-5,경상북도(칠곡군),군도,경상북도 칠곡군,군도10호선,13.9,36.06507,128.53769,36.07523,128.60427,-0.06658,-0.01016,188.6763099
60500-23,국토관리청(부산청),일반국도,경상북도 울진군,7호선,1,37.010365,129.413179,37.001497,129.412494,0.000685,0.008868,85.58301438
60500-46,국토관리청(부산청),일반국도,경상북도 예천군,28호선,4,36.674262,128.474078,36.638553,128.47164,0.002438,0.035709,86.09424314
60500-47,국토관리청(부산청),일반국도,경상북도 봉화군,31호선,11,37.017571,128.979842,36.933074,128.987833,-0.007991,0.084497,95.40247447
47000-53,경상북도(본청),지방도,경상북도 예천군,지방도927호선,2,36.798537,128.377626,36.801841,128.368543,0.009083,-0.003304,340.0108159
47900-1,경상북도(예천군),군도,경상북도 예천군,군도1호선,3,36.828208,128.459525,36.843683,128.467724,-0.008199,-0.015475,242.0843598
70100-142,한국도로공사(한국도로공사),고속국도,경상북도 예천군,55호선,5.02,36.63894712,128.5494847,36.67784472,128.5495172,-3.25E-05,-0.038897605,269.9520822
48170-2,경상남도(진주시),일반국도,경상남도 진주시,시도,2,35.17026071,128.0971093,35.16516686,128.1057259,-0.008616576,0.005093853,149.4097336
60500-55,국토관리청(부산청),일반국도,경상북도 울진군,36호선,5,36.947311,129.086832,36.931157,129.125395,-0.038563,0.016154,157.2712415
47930-1,경상북도(울진군),군도,경상북도 울진군,군도9호선,1,36.79621,129.33846,36.7646,129.34051,-0.00205,0.03161,93.71060084
47930-2,경상북도(울진군),지방도,경상북도 울진군,지방도917,1.5,37.05959,129.29399,37.07223,129.28961,0.00438,-0.01264,289.1121724
47930-3,경상북도(울진군),군도,경상북도 울진군,군도20,0.8,36.95476,129.39283,36.9505,129.39177,0.00106,0.00426,76.02706676
47940-17,경상북도(울릉군),농어촌도로,경상북도 울릉군,205호선(통구미~간령),0.8,37.461962,130.856386,37.46761,130.861581,-0.005195,-0.005648,227.3923179
47940-9,경상북도(울릉군),군도,경상북도 울릉군,3호선(울릉터널~안평전),1.9,37.48116,130.894299,37.483422,130.878088,0.016211,-0.002262,352.0565282
47940-2,경상북도(울릉군),국지도,경상북도 울릉군,90호선(울릉도 일주도로),2,37.48324,130.896742,37.492736,130.907416,-0.010674,-0.009496,221.6575189
47940-11,경상북도(울릉군),군도,경상북도 울릉군,4호선(남양교~통구미),1.6,37.460657,130.857629,37.465954,130.863932,-0.006303,-0.005297,220.0434742
48000-170,경상남도(도로관리사업소),지방도,경상남도 창원시,국지도30호선,2.3,35.262812,128.505829,35.265199,128.481132,0.024697,-0.002387,354.4794293
47940-5,경상북도(울릉군),국지도,경상북도 울릉군,90호선(울릉도 일주도로),1.7,37.52386841,130.8138323,37.5249,130.820372,-0.006539731,-0.001031593,188.9641123
48120-3,경상남도(창원시),일반국도,경상남도 창원시,국도14호선(용강고개),2,35.2616089,128.6315774,35.2662672,128.6387613,-0.0071839,-0.0046583,212.9608309
48120-6,경상남도(창원시),시도,경상남도 창원시,무동고개,2,35.3276061,128.5847647,35.3219255,128.5710731,0.0136916,0.0056806,22.533402
48120-7,경상남도(창원시),시도,경상남도 창원시,상천고개,2,35.3547865,128.6106843,35.3620689,128.5725162,0.0381681,-0.0072824,349.1979063
48120-16,경상남도(창원시),시도,경상남도 창원시,가포고개,1,35.170769,128.563382,35.167181,128.572727,-0.009345,0.003588,158.9957754
48120-14,경상남도(창원시),시도,경상남도 창원시,수정고개,2,35.13194,128.567544,35.119669,128.580291,-0.012747,0.012271,136.0899952
48120-13,경상남도(창원시),시도,경상남도 창원시,백령고개,5,35.116931,128.580125,35.087321,128.585376,-0.005251,0.02961,100.0562116
48120-15,경상남도(창원시),시도,경상남도 창원시,무학로,5,35.215719,128.561168,35.173039,128.555906,0.005262,0.04268,82.97149507
48120-26,경상남도(창원시),시도,경상남도 창원시,팔용과선교,1,35.2328448,128.6436585,35.2296082,128.6407759,0.0028826,0.0032366,48.31091066
48120-27,경상남도(창원시),시도,경상남도 창원시,북부순환도로,2,35.2503604,128.6642807,35.2536128,128.6504501,0.0138306,-0.0032524,346.7667769
48000-191,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1007호선,2.9,35.2691643,128.1321691,35.2885235,128.1285752,0.0035939,-0.0193592,280.5168362
48000-190,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1007호선,2.9,35.3161695,128.0899582,35.304817,128.1112395,-0.0212813,0.0113525,151.922329
48000-27,경상남도(도로관리사업소),지방도,경상남도 창원시,국지도60호선(도태고개),2,35.34342243,128.5827081,35.35015427,128.5648161,0.017892057,-0.006731844,339.3813111
48000-105,경상남도(도로관리사업소),지방도,경상남도 창원시,국지도60호선,1.3,35.34794477,128.6245278,35.35367937,128.6344888,-0.009961005,-0.005734604,209.9292622
48000-26,경상남도(도로관리사업소),위임국도,경상남도 창원시,국도79호선(굴현터널),2,35.2747819,128.6165682,35.29072391,128.6097324,0.006835829,-0.015942009,293.2093372
48000-28,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1007호선,1.2,35.178905,128.222605,35.170391,128.204828,0.017777,0.008514,25.59131951
48000-29,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1013호선,0.7,35.281482,128.1686469,35.283145,128.179147,-0.0105001,-0.001663,188.9997207
60500-6,국토관리청(부산청),일반국도,경상남도 진주시,2호선,3,35.138714,128.349322,35.1249,128.377152,-0.02783,0.013814,153.6015394
60500-20,국토관리청(부산청),일반국도,경상남도 진주시,33호선,2,35.244022,128.096747,35.234189,128.084521,0.012226,0.009833,38.8086622
48000-30,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1013호선,0.5,35.25558,128.150721,35.260401,128.159329,-0.008608,-0.004821,209.2514611
48000-31,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,지방도1004호선,1,35.215654,128.312416,35.221863,128.317273,-0.004857,-0.006209,231.9656493
48000-150,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,국지도30호선,0.4,35.20278774,128.3329268,35.20685427,128.3321239,0.000802982,-0.004066526,281.1700028
48000-151,경상남도(도로관리사업소 진주지소),지방도,경상남도 진주시,국지도30호선,0.4,35.12646816,128.3110681,35.13596933,128.3082978,0.002770349,-0.009501169,286.2556161
48240-2,경상남도(사천시),지방도,경상남도 사천시,시도3호선,0.2,35.10386334,128.0990314,35.10443574,128.1007508,-0.001719361,-0.000572398,198.413278
48000-193,경상남도(도로관리사업소 진주지소),지방도,경상남도 사천시,국지58호선,2.7,34.99896258,128.0408071,35.00553717,128.0171241,0.023683003,-0.006574581,344.4849425
48220-10,경상남도(통영시),지방도,경상남도 통영시,지방도1021호선,0.75,34.503593,128.233984,34.502082,128.2423,-0.008316,0.001511,169.701823
48220-11,경상남도(통영시),농어촌도로,경상남도 통영시,면도101호선(용남면),2,34.52161,128.25293,34.52851,128.264145,-0.011215,-0.0069,211.601801
48000-130,경상남도(도로관리사업소),지방도,경상남도 통영시,지방도1021호선,1,34.46178,128.235894,34.76853831,128.4060206,-0.170126573,-0.306758305,240.9874758
48240-3,경상남도(사천시),지방도,경상남도 사천시,시도18호선,0.8,35.08337228,127.9031601,35.08243846,127.9070046,-0.003844559,0.00093382,166.3475879
48000-32,경상남도(도로관리사업소 진주지소),지방도,경상남도 사천시,지방도1001호선,0.4,35.04331408,128.1015771,35.03628766,128.1156981,-0.014120993,0.00702642,153.5456668
